,bike_id,is_disabled,is_reserved,jump_ebike_battery_level,lat,lon,name,datetime
119,bike_29861,0,0,41%,37.766415,-122.41037,1306,1540792500
120,bike_30512,0,0,35%,37.77293,-122.45259666666666,1881,1540792500
121,bike_28498,0,0,98%,37.76471333333333,-122.42193333333333,1864,1540792500
122,bike_18572,0,0,54%,37.76016833333333,-122.42055333333333,0614,1540792500
123,bike_17889,0,0,62%,37.75765333333333,-122.40979333333334,0522,1540792500
124,bike_17926,0,0,84%,37.75804,-122.39326333333334,0499,1540792500
125,bike_30498,0,0,36%,37.77724833333333,-122.443415,1622,1540792500
126,bike_17863,0,0,38%,37.79766166666667,-122.458435,0535,1540792500
127,bike_20364,0,0,89%,37.797815,-122.45920333333333,0516,1540792500
128,bike_29692,0,0,53%,37.724765,-122.391245,3484,1540792500
129,bike_18105,0,0,91%,37.796886666666666,-122.41347833333333,0324,1540792500
130,bike_29782,0,0,90%,37.77140833333333,-122.40425666666667,2908,1540792500
131,bike_18527,0,0,99%,37.766325,-122.43028666666666,0607,1540792500
132,bike_17894,0,0,37%,37.6727,-122.38745333333334,0429,1540792500
133,bike_29687,0,0,56%,37.79661,-122.40532166666667,3474,1540792500
134,bike_18598,0,0,29%,37.77213666666667,-122.40312333333334,0645,1540792500
135,bike_29985,0,0,48%,37.772983333333336,-122.43123166666666,3582,1540792500
136,bike_29622,0,0,38%,37.75623,-122.431385,3184,1540792500
137,bike_18035,0,0,26%,37.80348166666667,-122.466965,0472,1540792500
138,bike_24094,0,0,27%,37.76137333333333,-122.42854,3016,1540792500
139,bike_30492,0,0,58%,37.76293666666667,-122.47606333333333,1576,1540792500
140,bike_29561,0,0,97%,37.76633666666667,-122.43025166666666,2849,1540792500
141,bike_18077,0,0,32%,37.79560166666667,-122.44665166666667,0330,1540792500
142,bike_24126,0,0,88%,37.79864166666667,-122.45151333333334,3351,1540792500
143,bike_18500,0,0,87%,37.770041666666664,-122.44721666666666,0633,1540792500
144,bike_23991,0,0,45%,37.748215,-122.3947,1645,1540792500
145,bike_30524,0,0,83%,37.785,-122.41032,6835,1540792500
146,bike_24331,0,0,81%,37.79484166666667,-122.42153333333333,1597,1540792500
147,bike_30504,0,0,98%,37.78422333333334,-122.40778,1867,1540792500
148,bike_24086,0,0,41%,37.857413333333334,-122.48100166666667,2813,1540792500
149,bike_30502,0,0,45%,37.78597833333333,-122.39728166666667,1861,1540792500
150,bike_29497,0,0,75%,37.797621666666664,-122.424095,0761,1540792500
151,bike_29853,0,0,67%,37.7959,-122.453415,1308,1540792500
152,bike_24325,0,0,52%,37.77312333333333,-122.430735,1618,1540792500
153,bike_18078,0,0,88%,37.770846666666664,-122.40293,0314,1540792500
154,bike_29500,0,0,59%,37.785426666666666,-122.461645,0961,1540792500
155,bike_30497,0,0,71%,37.756483333333335,-122.418945,1621,1540792500
156,bike_29811,0,0,52%,37.763191666666664,-122.42467166666667,2852,1540792500
157,bike_29607,0,0,31%,37.777875,-122.44170666666666,3003,1540792500
158,bike_29745,0,0,86%,37.790661666666665,-122.448465,3577,1540792500
159,bike_17962,0,0,51%,37.782445,-122.47189166666666,0474,1540792500
160,bike_29799,0,0,99%,37.785845,-122.42848666666667,3483,1540792500
161,bike_17860,0,0,46%,37.73334166666667,-122.39155666666667,0753,1540792500
162,bike_18533,0,0,38%,37.80382,-122.42526333333333,0620,1540792500
163,bike_23990,0,0,63%,37.792405,-122.43489333333333,1535,1540792500
164,bike_29741,0,0,91%,37.770093333333335,-122.42408833333333,3571,1540792500
165,bike_29581,0,0,64%,37.732255,-122.389485,2896,1540792500
166,bike_29553,0,0,90%,37.77460333333333,-122.39984333333334,2833,1540792500
167,bike_29517,0,0,86%,37.76042833333333,-122.41478,1187,1540792500
168,bike_29807,0,0,91%,37.78769666666667,-122.44414833333333,2814,1540792500
169,bike_30491,0,0,91%,37.79008,-122.40877333333333,1514,1540792500
170,bike_29739,0,0,61%,37.76556,-122.41299666666667,3569,1540792500
171,bike_29978,0,0,37%,37.79779833333333,-122.4592,3431,1540792500
172,bike_18518,0,0,93%,37.767785,-122.42207,0597,1540792500
173,bike_18048,0,0,32%,37.794645,-122.41048,0309,1540792500
174,bike_18013,0,0,58%,37.739085,-122.41729,0677,1540792500
175,bike_29596,0,0,95%,37.767986666666665,-122.422065,2941,1540792500
176,bike_17877,0,0,99%,37.78720666666667,-122.44772,0570,1540792500
177,bike_29748,0,0,95%,37.76652166666667,-122.43047666666666,3585,1540792500
178,bike_29744,0,0,80%,37.80013666666667,-122.44146833333333,3575,1540792500
179,bike_29611,0,0,84%,37.793605,-122.43331333333333,3029,1540792500
180,bike_17896,0,0,99%,37.76649,-122.43054166666667,0462,1540792500
181,bike_28493,0,0,45%,37.72650333333333,-122.38061333333333,1859,1540792500
182,bike_28505,0,0,99%,37.78776,-122.42724666666666,1872,1540792500
183,bike_29673,0,0,99%,37.78709,-122.44730166666666,3450,1540792500
184,bike_17976,0,0,39%,37.75080333333333,-122.43959166666667,0406,1540792500
185,bike_29587,0,0,52%,37.7647,-122.405555,2927,1540792500
186,bike_18506,0,0,99%,37.78581666666667,-122.42851166666667,0586,1540792500
187,bike_30494,0,0,52%,37.766783333333336,-122.419785,1591,1540792500
188,bike_29994,0,0,99%,37.78776166666667,-122.42710833333334,2865,1540792500
189,bike_29400,0,0,56%,37.786,-122.41867833333333,6745,1540792500
190,bike_29487,0,0,52%,37.7489,-122.42949166666666,0862,1540792500
191,bike_17948,0,0,99%,37.787245,-122.447275,0321,1540792500
192,bike_18516,0,0,39%,37.771251666666664,-122.40752333333333,0598,1540792500
193,bike_28503,0,0,73%,37.79002666666667,-122.38641,1870,1540792500
194,bike_18119,0,0,37%,37.74822666666667,-122.39462833333333,0265,1540792500
195,bike_29644,0,0,94%,37.764743333333335,-122.41383666666667,3249,1540792500
196,bike_24319,0,0,97%,37.764183333333335,-122.42184333333333,1614,1540792500
197,bike_29552,0,0,35%,37.78600333333333,-122.44963,2826,1540792500
198,bike_29989,0,0,33%,37.769151666666666,-122.435595,0996,1540792500
199,bike_29865,0,0,52%,37.78408833333334,-122.390595,2962,1540792500
200,bike_17961,0,0,47%,37.764768333333336,-122.42179166666666,0445,1540792500
201,bike_30486,0,0,89%,37.78839,-122.430155,1000,1540792500
202,bike_29805,0,0,50%,37.78908,-122.44663666666666,3437,1540792500
203,bike_18624,0,0,75%,37.797675,-122.45845666666666,0648,1540792500
204,bike_29879,0,0,89%,37.785945,-122.38970833333333,2313,1540792500
205,bike_18030,0,0,73%,37.79767666666667,-122.45842833333333,0456,1540792500
206,bike_29728,0,0,90%,37.79555333333333,-122.45563333333334,3549,1540792500
207,bike_29711,0,0,31%,37.782243333333334,-122.38847,3518,1540792500
208,bike_29411,0,0,53%,37.76502,-122.44225333333333,6756,1540792500
209,bike_29719,0,0,80%,37.78596666666667,-122.397295,3528,1540792500
210,bike_29625,0,0,62%,37.805281666666666,-122.43230333333334,3189,1540792500
211,bike_29725,0,0,35%,37.71111666666667,-122.39136333333333,3544,1540792500
212,bike_29779,0,0,37%,37.775565,-122.45389833333333,2873,1540792500
213,bike_29603,0,0,40%,37.77744,-122.44002,2985,1540792500
214,bike_30514,0,0,58%,37.856046666666664,-122.47871333333333,1884,1540792500
215,bike_29655,0,0,99%,37.787751666666665,-122.44772,3344,1540792500
216,bike_29789,0,0,40%,37.748956666666665,-122.42947833333334,3433,1540792500
217,bike_29859,0,0,60%,37.78214166666667,-122.45317,3017,1540792500
218,bike_29562,0,0,47%,37.75030833333334,-122.388345,2854,1540792500
219,bike_29792,0,0,36%,37.788965,-122.44577666666666,2969,1540792500
220,bike_18102,0,0,81%,37.73972666666667,-122.39997333333334,0404,1540792500
221,bike_29793,0,0,65%,37.76213333333333,-122.40732333333334,1653,1540792500
222,bike_29526,0,0,48%,37.756255,-122.43139833333333,1260,1540792500
223,bike_24115,0,0,99%,37.785725,-122.42844166666667,3026,1540792500
224,bike_18604,0,0,99%,37.787168333333334,-122.44745166666667,0647,1540792500
225,bike_24321,0,0,40%,37.80040666666667,-122.38190166666666,1589,1540792500
226,bike_29576,0,0,59%,37.781915,-122.44555666666666,2888,1540792500
227,bike_29653,0,0,99%,37.78729333333333,-122.447265,3318,1540792500
228,bike_18630,0,0,74%,37.78107166666667,-122.41181666666667,0638,1540792500
229,bike_29613,0,0,68%,37.80099333333333,-122.45186666666666,3041,1540792500
230,bike_29750,0,0,99%,37.78463333333333,-122.407665,3590,1540792500
231,bike_30496,0,0,62%,37.74893333333333,-122.43617833333333,1619,1540792500
232,bike_30102,0,0,40%,37.775398333333335,-122.42947,0685,1540792500
233,bike_23964,0,0,89%,37.798498333333335,-122.42369666666667,1569,1540792500
234,bike_24327,0,0,88%,37.79555833333333,-122.45562333333334,1586,1540792500
235,bike_18088,0,0,90%,37.709941666666666,-122.39979833333334,0683,1540792500
236,bike_29663,0,0,99%,37.78561833333333,-122.42918333333333,3430,1540792500
237,bike_29591,0,0,86%,37.768026666666664,-122.42229833333333,2934,1540792500
238,bike_29586,0,0,99%,37.78562,-122.42979666666666,2917,1540792500
239,bike_17853,0,0,99%,37.7843,-122.40777333333334,0506,1540792500
240,bike_29857,0,0,99%,37.78416166666667,-122.40796,2899,1540792500
241,bike_30516,0,0,74%,37.808115,-122.47534166666667,3106,1540792500
242,bike_29675,0,0,27%,37.73046166666666,-122.39434833333334,3455,1540792500
243,bike_29743,0,0,43%,37.73555,-122.40016333333334,3573,1540792500
244,bike_29804,0,0,40%,37.80307666666667,-122.476085,3565,1540792500
245,bike_17958,0,0,41%,37.79660166666667,-122.47954166666666,0578,1540792500
246,bike_17921,0,0,37%,37.790441666666666,-122.48234333333333,0372,1540792500
247,bike_17969,0,0,83%,37.78206,-122.44280666666667,0475,1540792500
248,bike_29784,0,0,63%,37.77653,-122.41759833333333,2915,1540792500
249,bike_23970,0,0,79%,37.77578666666667,-122.41860333333334,1501,1540792500
250,bike_29579,0,0,99%,37.761403333333334,-122.38761333333333,2893,1540792500
251,bike_18059,0,0,56%,37.76477666666667,-122.42354,0463,1540792500
252,bike_17916,0,0,97%,37.788086666666665,-122.42688,0507,1540792500
253,bike_24330,0,0,62%,37.739165,-122.38661166666667,1600,1540792500
254,bike_18076,0,0,43%,37.777923333333334,-122.44171,0348,1540792500
255,bike_30488,0,0,48%,37.773395,-122.484295,1337,1540792500
256,bike_29624,0,0,56%,37.80385833333333,-122.42868666666666,3188,1540792500
