,bike_id,is_disabled,is_reserved,jump_ebike_battery_level,lat,lon,name,datetime
35,bike_23343,0,0,60%,36.963408333333334,-122.03775333333333,1552,1540275791
36,bike_23309,0,0,40%,36.966795,-122.03237666666666,1372,1540275791
37,bike_23382,0,0,78%,36.97015,-122.04277,1303,1540275791
38,bike_20632,0,0,43%,36.972091666666664,-122.05015333333333,0919,1540275791
39,bike_20661,0,0,46%,36.989725,-122.01523333333333,0903,1540275791
40,bike_20647,0,0,46%,36.97907166666667,-122.01838666666667,0938,1540275791
41,bike_20784,0,0,61%,36.96894833333333,-122.02117833333334,0877,1540275791
42,bike_21410,0,0,64%,36.97158666666667,-122.02163666666667,1339,1540275791
43,bike_20797,0,0,84%,36.983585,-121.98476166666667,0953,1540275791
44,bike_20634,0,0,91%,36.96937166666667,-122.01579166666667,1273,1540275791
45,bike_21177,0,0,81%,36.957445,-122.03778333333334,1255,1540275791
46,bike_23311,0,0,73%,36.971325,-122.02002833333333,1462,1540275791
47,bike_23328,0,0,71%,36.98673,-122.02102333333333,1489,1540275791
48,bike_21403,0,0,61%,36.95305,-122.05223666666667,1295,1540275791
49,bike_21275,0,0,67%,36.96751166666667,-122.02524833333334,1277,1540275791
50,bike_23301,0,0,38%,36.99160833333333,-121.99798333333334,1377,1540275791
51,bike_21271,0,0,30%,36.97181166666667,-122.03035666666666,1265,1540275791
52,bike_23281,0,0,29%,36.96818666666667,-122.046165,1285,1540275791
53,bike_23359,0,0,35%,36.981928333333336,-121.99702833333333,1397,1540275791
54,bike_23327,0,0,78%,36.964513333333336,-122.00778333333334,1515,1540275791
55,bike_20646,0,0,73%,36.99089,-121.99294166666667,0937,1540275791
56,bike_23385,0,0,86%,36.98041666666667,-122.03119,1542,1540275791
57,bike_21182,0,0,39%,36.95675,-122.04806833333333,1263,1540275791
58,bike_23290,0,0,73%,36.95547166666667,-122.04256666666667,1458,1540275791
59,bike_23357,0,0,97%,36.97548333333334,-122.02051,1466,1540275791
60,bike_23398,0,0,63%,36.95531833333333,-122.029955,1506,1540275791
61,bike_20781,0,0,79%,36.96129166666667,-122.04374166666666,0869,1540275791
62,bike_21186,0,0,27%,36.980628333333335,-122.02452833333334,1276,1540275791
63,bike_20656,0,0,47%,36.97732166666667,-122.01487666666667,0948,1540275791
64,bike_23278,0,0,51%,36.98981333333333,-122.03116666666666,1532,1540275791
65,bike_23329,0,0,56%,36.95032333333333,-122.05619833333333,1294,1540275791
66,bike_23289,0,0,50%,36.973328333333335,-122.03078666666667,1475,1540275791
67,bike_20783,0,0,35%,36.95727,-122.03534,0876,1540275791
68,bike_21280,0,0,78%,36.97293166666667,-122.01900333333333,1524,1540275791
69,bike_23285,0,0,58%,36.970528333333334,-122.02058166666667,1334,1540275791
70,bike_23284,0,0,91%,36.970785,-122.001105,1338,1540275791
71,bike_23352,0,0,64%,36.95106166666667,-122.05663666666666,1547,1540275791
72,bike_20644,0,0,51%,36.977426666666666,-122.016935,0935,1540275791
73,bike_23276,0,0,91%,36.98706833333333,-122.02508333333333,1568,1540275791
74,bike_23279,0,0,86%,36.96223333333333,-122.05139833333334,1481,1540275791
75,bike_20767,0,0,77%,36.968313333333334,-122.00873333333334,0956,1540275791
76,bike_23380,0,0,72%,36.968225,-122.058,1579,1540275791
77,bike_23322,0,0,47%,36.965825,-122.02462833333334,1539,1540275791
78,bike_21272,0,0,84%,36.959361666666666,-122.04607833333333,0977,1540275791
79,bike_21176,0,0,87%,36.950336666666665,-122.052905,1254,1540275791
80,bike_21222,0,0,56%,36.96825666666667,-121.97179166666666,0855,1540275791
81,bike_23375,0,0,36%,36.978231666666666,-122.00683,1556,1540275791
82,bike_20796,0,0,36%,36.95221333333333,-122.06435,0898,1540275791
83,bike_21184,0,0,57%,36.953135,-122.03449666666667,1267,1540275791
84,bike_20807,0,0,28%,36.96473833333334,-122.028695,1354,1540275791
85,bike_23323,0,0,67%,36.970815,-122.03481166666667,1557,1540275791
86,bike_20772,0,0,40%,36.97335833333333,-122.00811333333333,0970,1540275791
87,bike_20785,0,0,65%,36.95104666666667,-122.05663,0880,1540275791
88,bike_23358,0,0,52%,36.961245,-122.04392166666666,1468,1540275791
89,bike_23351,0,0,37%,36.968475,-122.03707166666666,1470,1540275791
90,bike_21194,0,0,71%,36.98098666666667,-122.00459833333333,0863,1540275791
91,bike_21188,0,0,56%,36.9501,-122.05279666666667,1315,1540275791
92,bike_21270,0,0,84%,36.971428333333336,-122.036285,1252,1540275791
93,bike_23337,0,0,56%,36.96382666666667,-122.037455,1523,1540275791
94,bike_23308,0,0,75%,36.96951833333333,-122.015155,1474,1540275791
95,bike_23331,0,0,81%,36.96706833333333,-121.98552,1487,1540275791
96,bike_21185,0,0,32%,36.95377666666667,-122.04328833333334,1270,1540275791
97,bike_26977,0,0,89%,36.96373,-122.00522333333333,1380,1540275791
98,bike_21224,0,0,60%,36.964151666666666,-122.02043166666667,0995,1540275791
99,bike_20652,0,0,68%,36.98424,-121.98670333333334,0944,1540275791
100,bike_23266,0,0,72%,36.964395,-122.00832,1348,1540275791
101,bike_20657,0,0,26%,36.966206666666665,-122.018355,0950,1540275791
102,bike_23313,0,0,43%,36.95381166666667,-122.038755,1296,1540275791
103,bike_23269,0,0,43%,36.964243333333336,-121.989395,1355,1540275791
104,bike_20794,0,0,43%,36.988575,-122.01805833333333,0894,1540275791
105,bike_21401,0,0,73%,36.95108333333334,-122.05673666666667,1286,1540275791
106,bike_20798,0,0,68%,36.95108166666667,-122.05669666666667,1240,1540275791
107,bike_20645,0,0,71%,36.958265,-122.03955333333333,0936,1540275791
108,bike_23365,0,0,34%,36.99104333333333,-122.01995,1553,1540275791
109,bike_23341,0,0,45%,36.97492833333333,-121.99893333333333,1549,1540275791
110,bike_20802,0,0,50%,36.95509,-122.05024666666667,0965,1540275791
111,bike_23326,0,0,69%,36.94979333333333,-122.048635,1299,1540275791
112,bike_23277,0,0,49%,36.956195,-122.03265666666667,1460,1540275791
113,bike_23292,0,0,84%,36.97079,-122.00107666666666,1395,1540275791
114,bike_20654,0,0,77%,36.97905,-122.03797,0946,1540275791
115,bike_23316,0,0,30%,36.955283333333334,-122.03728,1492,1540275791
116,bike_20844,0,0,76%,36.96088666666667,-122.03689666666666,0860,1540275791
117,bike_21416,0,0,39%,36.98858,-122.01723166666666,1359,1540275791
118,bike_21404,0,0,50%,36.97197833333333,-122.01888,1298,1540275791
119,bike_20808,0,0,66%,36.96678333333333,-122.00587666666667,0978,1540275791
120,bike_21279,0,0,74%,36.986671666666666,-122.03184333333333,1329,1540275791
121,bike_23361,0,0,39%,36.98337166666666,-122.045525,1496,1540275791
122,bike_20782,0,0,38%,36.981858333333335,-122.04128833333333,0870,1540275791
123,bike_23386,0,0,96%,36.96962666666667,-122.01832166666667,1592,1540275791
124,bike_23367,0,0,40%,36.98684166666666,-122.01456666666667,1368,1540275791
125,bike_23336,0,0,76%,36.966096666666665,-122.01195666666666,1541,1540275791
126,bike_20801,0,0,94%,36.97549333333333,-122.01783166666667,1590,1540275791
127,bike_23383,0,0,45%,36.966750085039955,-122.01633810997009,1491,1540275791
128,bike_23362,0,0,57%,36.959275,-122.04604166666667,1390,1540275791
129,bike_23379,0,0,47%,36.95018833333334,-122.049555,1510,1540275791
130,bike_21189,0,0,66%,36.970545,-122.034575,0854,1540275791
131,bike_23374,0,0,62%,36.96252,-122.02508666666667,1536,1540275791
132,bike_23297,0,0,42%,36.96902333333333,-122.01627666666667,1378,1540275791
133,bike_20841,0,0,90%,36.97610666666667,-122.01693,0954,1540275791
134,bike_23287,0,0,50%,36.964708333333334,-122.04427,1344,1540275791
135,bike_21400,0,0,78%,36.96850666666667,-122.02399666666666,1284,1540275791
136,bike_20779,0,0,85%,36.95108333333334,-122.05671666666667,0864,1540275791
137,bike_20803,0,0,61%,36.98310660897944,-122.04532742500305,0966,1540275791
138,bike_20648,0,0,39%,36.984145,-122.02924166666666,0939,1540275791
139,bike_23320,0,0,77%,36.967515,-122.004585,1370,1540275791
140,bike_21174,0,0,94%,36.966695,-122.01976666666667,0987,1540275791
141,bike_20633,0,0,44%,36.987025,-122.02225,0920,1540275791
142,bike_23304,0,0,53%,36.96465,-122.05075166666667,1398,1540275791
143,bike_21193,0,0,38%,36.983556666666665,-122.02324666666667,0859,1540275791
144,bike_23271,0,0,53%,36.97728166666667,-122.01437333333334,1005,1540275791
145,bike_23298,0,0,81%,36.961481666666664,-122.05189333333334,1376,1540275791
146,bike_20659,0,0,51%,36.98722,-122.01260333333333,0901,1540275791
147,bike_23302,0,0,69%,36.97036166666667,-122.05194333333333,1476,1540275791
148,bike_21274,0,0,96%,36.96801,-122.02198333333334,1275,1540275791
149,bike_23273,0,0,27%,36.96700666666667,-122.02564833333334,1509,1540275791
150,bike_23295,0,0,86%,36.98414666666667,-122.025645,1366,1540275791
151,bike_21413,0,0,66%,36.971268333333335,-122.007995,0891,1540275791
152,bike_23349,0,0,55%,36.97637666666667,-122.02689333333333,1471,1540275791
153,bike_23346,0,0,52%,36.973441666666666,-122.04253166666666,1465,1540275791
154,bike_23333,0,0,54%,36.97657,-122.035155,1488,1540275791
